ipo_id,name,segment,price_band_low,price_band_high,lot_size,issue_size_cr,ofs_fraction,open_date,close_date,listing_date,qib_sub,nii_sub,retail_sub,total_sub,issue_pe,peer_median_pe,promoter_litigation,listing_open,listing_close
DOMS-2023-12-20,DOMS Industries Limited,mainboard,750.0,790.0,,,,2023-12-13,2023-12-15,2023-12-20,115.97291381319795,66.51387636563865,69.66865683444703,93.52153159857863,,,false,1400.0,1326.05
INOXINDIA-2023-12-21,INOX India Limited,mainboard,627.0,660.0,,,,2023-12-14,2023-12-18,2023-12-21,147.80371539809113,53.20227374418237,15.29507348328269,61.27765432393894,,,false,949.65,939.95
SURAJEST-2023-12-26,Suraj Estate Developers Limited,mainboard,340.0,360.0,,,,2023-12-18,2023-12-20,2023-12-26,24.310605455302728,18.904427706371486,9.298219104260273,15.64594447337818,,,false,340.0,334.5
MUTHOOTMF-2023-12-26,Muthoot Microfin Limited,mainboard,277.0,291.0,,,,2023-12-18,2023-12-20,2023-12-26,17.467464961318402,13.201954978652532,7.61359907561142,11.522434390118818,,,false,275.3,266.15
MUFTI-2023-12-27,Credo Brands Marketing Limited,mainboard,266.0,280.0,,,,2023-12-19,2023-12-21,2023-12-27,104.9499851285666,55.51587882022678,19.94375804323367,51.8538488055416,,,false,282.35,312.2
HAPPYFORGE-2023-12-27,Happy Forging Limited,mainboard,808.0,850.0,,,,2023-12-19,2023-12-21,2023-12-27,220.48026471262926,62.1682804284795,15.09011368252975,82.03778169246844,,,false,1000.0,1030.8
AZAD-2023-12-28,Azad Engineering Limited,mainboard,499.0,524.0,,,,2023-12-20,2023-12-22,2023-12-28,179.6600974348239,87.60854298495742,23.791781514480352,80.65131484124056,,,false,720.0,677.5
INNOVACAP-2023-12-29,Innova Captab Limited,mainboard,426.0,448.0,,,,2023-12-21,2023-12-26,2023-12-29,116.7304414521229,64.94507680204093,17.147194173670346,55.26206701689026,,,false,452.1,541.4
JYOTICNC-2024-01-16,Jyoti CNC Automation Limited,mainboard,315.0,331.0,,,,2024-01-09,2024-01-11,2024-01-16,44.13183462974043,36.480952787987576,26.174231415790523,38.53024464926129,,,false,370.0,434.2
MEDIASSIST-2024-01-23,Medi Assist Healthcare Services Limited,mainboard,397.0,418.0,,,,2024-01-15,2024-01-17,2024-01-23,40.137075485128,14.852389000971879,3.194946532870656,16.247864202336434,,,false,460.0,464.1
EPACK-2024-01-30,EPACK Durable Limited,mainboard,218.0,230.0,,,,2024-01-19,2024-01-24,2024-01-30,25.501818424686096,28.099575460107353,6.287138392761875,16.373056793816477,,,false,221.0,207.6
BLSE-2024-02-06,BLS E- Services Limited,mainboard,129.0,135.0,,,,2024-01-30,2024-02-01,2024-02-06,123.30246372154822,300.13898393399916,236.9972383847156,162.47420867868593,,,false,305.0,366.0
PARKHOTELS-2024-02-12,Apeejay Surrendra Park Hotels Limited,mainboard,147.0,155.0,,,,2024-02-05,2024-02-07,2024-02-12,75.13875185042313,52.407792874085935,30.35238518007339,59.65851616351383,,,false,186.0,203.55
RPTECH-2024-02-14,Rashi Peripherals Limited,mainboard,295.0,311.0,,,,2024-02-07,2024-02-09,2024-02-14,143.66274414941162,62.751130177576854,10.441650061212492,59.71398740307934,,,false,339.5,321.5
JSFB-2024-02-14,Jana Small Finance Bank Limited,mainboard,393.0,414.0,,,,2024-02-07,2024-02-09,2024-02-14,38.746378988904375,25.053648210497986,5.462133117708816,18.50451608515538,,,false,396.0,368.15
CAPITALSFB-2024-02-14,Capital Small Finance Bank Limited,mainboard,445.0,468.0,,,,2024-02-07,2024-02-09,2024-02-14,6.636086643399258,4.0501503665792145,2.4919140504249975,4.002067414858753,,,false,430.25,435.0
ENTERO-2024-02-16,Entero Healthcare Solutions Limited,mainboard,1195.0,1258.0,,,,2024-02-09,2024-02-13,2024-02-16,2.2809912320391255,0.217665021429566,1.334190974796358,1.5314308890784745,,,false,1228.7,1149.55
JUNIPER-2024-02-28,Juniper Hotels Limited,mainboard,342.0,360.0,,,,2024-02-21,2024-02-23,2024-02-28,2.958375940832481,0.8461435569219794,1.2773474171490609,2.0766710837638533,,,false,365.0,401.5
GPTHEALTH-2024-02-29,GPT Healthcare Limited,mainboard,177.0,186.0,,,,2024-02-22,2024-02-26,2024-02-29,17.299417850964748,11.017391031261164,2.4418559465288436,8.524487805115,,,false,215.0,200.7
EXICOM-2024-03-05,Exicom Telesystems Limited,mainboard,135.0,142.0,,,,2024-02-27,2024-02-29,2024-03-05,121.80179624204719,153.2225688696464,119.59117534700114,129.54477011601477,,,false,265.0,224.95
RKSWAMY-2024-03-12,R K Swamy Limited,mainboard,270.0,288.0,,,,2024-03-04,2024-03-06,2024-03-12,20.582451287610244,34.356562753953774,34.02570307589648,25.936238376882347,,,false,250.0,262.6
JGCHEM-2024-03-13,J G Chemicals Limited,mainboard,210.0,221.0,,,,2024-03-05,2024-03-07,2024-03-13,32.09139040286585,46.32833306493866,17.440889671931956,27.784845080878092,,,false,209.0,184.8
GOPAL-2024-03-14,Gopal Snacks Limited,mainboard,381.0,401.0,,,,2024-03-06,2024-03-11,2024-03-14,17.499952264490084,9.498301952322656,4.014381601410479,9.024107610079572,,,false,351.0,362.7
PVSL-2024-03-19,Popular Vehicles and Services Limited,mainboard,280.0,295.0,,,,2024-03-12,2024-03-14,2024-03-19,1.967063774206572,0.6584515728065764,1.0482424808920245,1.2349194699173298,,,false,289.2,276.15
KRYSTAL-2024-03-21,Krystal Integrated Services Limited,mainboard,680.0,715.0,,,,2024-03-14,2024-03-18,2024-03-21,7.332806482650934,43.90816153454736,3.3161119613860626,13.214558145365414,,,false,785.0,712.85
BHARTIHEXA-2024-04-12,Bharti Hexacom Limited,mainboard,542.0,570.0,,,,2024-04-03,2024-04-05,2024-04-12,48.574459555555556,10.516299733333334,2.8329010666666665,29.878314424242426,,,false,755.0,813.3
JNKINDIA-2024-04-30,JNK India Limited,mainboard,395.0,415.0,,,,2024-04-23,2024-04-25,2024-04-30,75.71781979089404,23.260004686981638,4.108861930114122,28.129417668671667,,,false,621.0,694.55
ANURAS-2024-05-10,Anupam Rasayan India Limited,mainboard,553.0,555.0,,,,2021-03-12,2021-03-16,2024-05-10,65.74143557334311,97.41918775055186,10.770623852378877,44.06194535472714,,,false,792.5,788.75
INDGN-2024-05-13,Indegene Limited,mainboard,430.0,452.0,,,,2024-05-06,2024-05-08,2024-05-13,197.5526624408716,55.07214333337421,7.951158580265393,69.9137681140091,,,false,655.0,570.9
TBOTEK-2024-05-15,TBO Tek Limited,mainboard,875.0,920.0,,,,2024-05-08,2024-05-10,2024-05-15,125.51028301802681,50.60273688164774,25.74483491153417,86.69905154269695,,,false,1426.0,1406.3
AADHARHFC-2024-05-15,Aadhar Housing Finance Limited,mainboard,300.0,315.0,,,,2024-05-08,2024-05-10,2024-05-15,72.78001679118054,16.50226688940862,2.4553462659472816,25.489531016349655,,,false,315.0,329.45
GODIGIT-2024-05-23,Go Digit General Insurance Limited,mainboard,258.0,272.0,,,,2024-05-15,2024-05-17,2024-05-23,12.562225433955959,7.236326758259691,4.266380571970237,9.60137235186816,,,false,286.0,306.0
AWFIS-2024-05-30,Awfis Space Solutions Limited,mainboard,364.0,383.0,,,,2024-05-22,2024-05-27,2024-05-30,116.95374873600625,129.80600874230643,54.583249441307984,108.55832378294883,,,false,435.0,421.75
IXIGO-2024-06-18,Le Travenues Technology Limited,mainboard,88.0,93.0,,,,2024-06-10,2024-06-12,2024-06-18,106.73412754676363,110.5295954623614,54.84865537442469,98.3355338537841,,,false,138.1,165.72
DEEDEV-2024-06-26,DEE Development Engineers Limited,mainboard,193.0,203.0,,,,2024-06-19,2024-06-21,2024-06-26,201.90972258244125,143.99547112950347,23.421671247279843,99.55752882044925,,,false,339.0,335.32
STANLEY-2024-06-28,Stanley Lifestyles Limited,mainboard,351.0,369.0,,,,2024-06-21,2024-06-25,2024-06-28,222.09756820867324,119.51630745276145,19.214322604980033,96.98086033627668,,,false,494.95,474.75
ABDL-2024-07-02,Allied Blenders and Distillers Limited,mainboard,267.0,281.0,,,,2024-06-25,2024-06-27,2024-07-02,50.37311732190923,32.39828577788263,4.512339303782003,23.54767312505853,,,false,320.0,317.9
EMCURE-2024-07-10,Emcure Pharmaceuticals Limited,mainboard,960.0,1008.0,,,,2024-07-03,2024-07-05,2024-07-10,195.83106522210554,48.321965280487724,7.209735987767899,67.86549502763447,,,false,1325.05,1359.15
BANSALWIRE-2024-07-10,Bansal Wire Industries Limited,mainboard,243.0,256.0,,,,2024-07-03,2024-07-05,2024-07-10,146.04539174944838,51.461646015474585,13.63959713536791,59.574547039160414,,,false,356.0,350.35
SANSTAR-2024-07-26,Sanstar Limited,mainboard,90.0,95.0,,,,2024-07-19,2024-07-23,2024-07-26,145.67810055865922,136.49659217877095,24.231620111731843,82.9873942537909,,,false,109.0,115.07
AKUMS-2024-08-06,Akums Drugs and Pharmaceuticals Limited,mainboard,646.0,679.0,,,,2024-07-30,2024-08-01,2024-08-06,90.09375741955908,42.21318539845162,21.298299970801025,63.55783825858437,,,false,725.0,796.25
CEIGALL-2024-08-08,Ceigall India Limited,mainboard,380.0,401.0,,,,2024-08-01,2024-08-05,2024-08-08,31.495671132028292,14.41512775852889,3.765719610703121,13.779673691406023,,,false,419.0,386.75
OLAELEC-2024-08-09,Ola Electric Mobility Limited,mainboard,72.0,76.0,,,,2024-08-02,2024-08-06,2024-08-09,5.312557424982624,2.3973969226283374,3.9200319540794766,4.273596721998023,,,false,76.0,91.2
UNIECOM-2024-08-13,Unicommerce eSolutions Limited,mainboard,102.0,108.0,,,,2024-08-06,2024-08-08,2024-08-13,138.75165238018502,252.48064809714273,131.14556528279076,168.3857211959575,,,false,235.0,210.08
FIRSTCRY-2024-08-13,Brainbees Solutions Limited,mainboard,440.0,465.0,,,,2024-08-06,2024-08-08,2024-08-13,19.303391769035514,4.677949792565375,2.3099267369312466,12.216793713266286,,,false,651.0,679.1
INTERARCH-2024-08-26,Interarch Building Products Limited,mainboard,850.0,900.0,,,,2024-08-19,2024-08-21,2024-08-26,205.41460389061177,128.4187153302766,19.10979293539323,93.52983096330983,,,false,1299.0,1195.7
PREMIERENE-2024-09-03,Premier Energies Limited,mainboard,427.0,450.0,,,,2024-08-27,2024-08-29,2024-09-03,216.6703805699089,50.04183709003649,7.6871057401102885,74.37726110572554,,,false,990.0,839.9
ECOSMOBLTY-2024-09-04,Ecos (India) Mobility & Hospitality Limited,mainboard,318.0,334.0,,,,2024-08-28,2024-08-30,2024-09-04,136.8540188888889,71.22752592592593,19.792953015873017,64.26066603174603,,,false,390.0,443.15
STYLEBAAZA-2024-09-06,Baazar Style Retail Limited,mainboard,370.0,389.0,,,,2024-08-30,2024-09-03,2024-09-06,,,,0.0,,,false,389.0,400.0
BAJAJHFL-2024-09-16,Bajaj Housing Finance Limited,mainboard,66.0,70.0,,,,2024-09-09,2024-09-11,2024-09-16,209.35887043048828,41.5113548494183,7.040928997335209,63.61342051369837,,,false,150.0,165.0
KROSS-2024-09-16,Kross Limited,mainboard,228.0,240.0,,,,2024-09-09,2024-09-11,2024-09-16,23.32017818659706,22.23666093728055,10.760750753149104,16.808281767875542,,,false,240.0,259.81
PNGJL-2024-09-17,P N Gadgil Jewellers Limited,mainboard,456.0,480.0,,,,2024-09-10,2024-09-12,2024-09-17,136.84701257731274,56.08524906305817,16.580230826000715,59.40752171448429,,,false,830.0,793.3
ARKADE-2024-09-24,Arkade Developers Limited,mainboard,121.0,128.0,,,,2024-09-16,2024-09-19,2024-09-24,163.15733117826744,163.02107297722432,51.38974672533189,106.83278516203863,,,false,175.0,165.86
WCIL-2024-09-24,Western Carriers (India) Limited,mainboard,163.0,172.0,,,,2024-09-13,2024-09-19,2024-09-24,27.988792966652017,44.712871260673055,25.95263240416007,30.565441055157525,,,false,171.0,159.44
KRN-2024-10-03,KRN Heat Exchanger and Refrigeration Limited,mainboard,209.0,220.0,,,,2024-09-25,2024-09-27,2024-10-03,253.03687744472566,431.6273481860662,98.2936664405374,214.4218143363959,,,false,480.0,478.79
GARUDA-2024-10-15,Garuda Construction and Engineering Limited,mainboard,90.0,95.0,,,,2024-10-08,2024-10-10,2024-10-15,1.2442111075991422,9.033561630695443,10.812233401849948,7.553144503086734,,,false,105.0,106.36
HYUNDAI-2024-10-22,Hyundai Motor India Limited,mainboard,1865.0,1960.0,,,,2024-10-15,2024-10-17,2024-10-22,6.974024776493233,0.6014689490061141,0.5043728339660987,2.368731613300657,,,false,1934.0,1819.6
DBEIL-2024-10-28,Deepak Builders & Engineers India Limited,mainboard,192.0,203.0,,,,2024-10-21,2024-10-23,2024-10-28,13.905826988506519,82.4712703616966,39.78671774283484,41.5386793956236,,,false,200.0,161.95
WAAREEENER-2024-10-28,Waaree Energies Limited,mainboard,1427.0,1503.0,,,,2024-10-21,2024-10-23,2024-10-28,208.63105504391498,62.48543522103377,10.79213100157213,76.33859855676997,,,false,2500.0,2338.9
GODAVARIB-2024-10-30,Godavari Biorefineries Limited,mainboard,334.0,352.0,,,,2024-10-23,2024-10-25,2024-10-30,2.762007478122059,0.9013720414216349,1.7102826946224279,1.8287837971238181,,,false,308.0,343.2
SAGILITY-2024-11-12,Sagility India Limited,mainboard,28.0,30.0,,,,2024-11-05,2024-11-07,2024-11-12,3.516030163466448,1.929675036355172,4.162541882451796,3.203643575831687,,,false,31.06,29.32
SWIGGY-2024-11-13,Swiggy Limited,mainboard,371.0,390.0,,,,2024-11-06,2024-11-08,2024-11-13,6.0178161768152965,0.4118961927361532,1.1416698916298478,3.593211287138544,,,false,420.0,456.0
ACMESOLAR-2024-11-13,ACME Solar Holdings Limited,mainboard,275.0,289.0,,,,2024-11-06,2024-11-08,2024-11-13,3.538397581623935,0.9686050223438298,3.0973608561730845,2.7492542466247962,,,false,251.0,253.15
NIVABUPA-2024-11-14,Niva Bupa Health Insurance Company Limited,mainboard,70.0,74.0,,,,2024-11-07,2024-11-11,2024-11-14,2.0559657420002595,0.6750206081061231,2.726900946275922,1.8013325604947665,,,false,78.14,74.02
BLACKBUCK-2024-11-22,Zinka Logistics Solutions Limited,mainboard,259.0,273.0,,,,2024-11-13,2024-11-18,2024-11-22,2.7570409850554576,0.23713115429694523,1.6568418937209874,1.859226924656815,,,false,280.9,260.05
EIEL-2024-11-29,Enviro Infra Engineers Limited,mainboard,140.0,148.0,,,,2024-11-22,2024-11-26,2024-11-29,157.04879230523628,153.80136942772,24.482305757552062,89.89982986724515,,,false,220.0,207.07
SURAKSHA-2024-12-06,Suraksha Diagnostic Limited,mainboard,420.0,441.0,,,,2024-11-29,2024-12-03,2024-12-06,1.737249362731955,1.405370344635909,0.9458723046407036,1.2704439289298601,,,false,438.0,417.25
SAILIFE-2024-12-18,Sai Life Sciences Limited,mainboard,522.0,549.0,,,,2024-12-11,2024-12-13,2024-12-18,30.93444429003905,4.915350309076398,1.3653735270850154,10.264256713031687,,,false,650.0,764.65
MOBIKWIK-2024-12-18,One MobiKwik Systems Limited,mainboard,265.0,279.0,,,,2024-12-11,2024-12-13,2024-12-18,119.50361417725445,108.94972905441612,134.67491301789678,119.38369985215255,,,false,440.0,528.0
VMM-2024-12-18,Vishal Mega Mart Limited,mainboard,74.0,78.0,,,,2024-12-11,2024-12-13,2024-12-18,80.74583703169533,14.244949853067759,2.3097687619196656,27.277612666232194,,,false,104.0,111.93
IKS-2024-12-19,Inventurus Knowledge Solutions Limited,mainboard,1265.0,1329.0,,,,2024-12-12,2024-12-16,2024-12-19,80.64485258812981,23.269552416450026,14.654345586076186,52.699400971179095,,,false,1900.0,1960.85
IGIL-2024-12-20,International Gemmological Institute (India) Limited,mainboard,397.0,417.0,,,,2024-12-13,2024-12-17,2024-12-20,,,,0.0,,,false,510.0,471.15
SANATHAN-2024-12-27,Sanathan Textiles Limited,mainboard,305.0,321.0,,,,2024-12-19,2024-12-23,2024-12-27,75.6191652091358,42.20788652373196,8.933078728335495,35.11655658938679,,,false,422.3,388.35
CEWATER-2024-12-27,Concord Enviro Systems Limited,mainboard,665.0,701.0,,,,2024-12-19,2024-12-23,2024-12-27,17.316934977471174,14.198692786491517,5.564426934615246,10.674134797210806,,,false,826.0,827.1
TRANSRAILL-2024-12-27,Transrail Lighting Limited,mainboard,410.0,432.0,,,,2024-12-19,2024-12-23,2024-12-27,201.06089023701463,76.4080204174025,22.068449160160036,80.7976789395104,,,false,590.0,553.55
DAMCAPITAL-2024-12-27,DAM Capital Advisors Limited,mainboard,269.0,283.0,,,,2024-12-19,2024-12-23,2024-12-27,166.33479035586686,98.62402695394131,27.12853983890718,82.08201562998086,,,false,393.0,415.1
VENTIVE-2024-12-30,Ventive Hospitality Limited,mainboard,610.0,643.0,,,,2024-12-20,2024-12-24,2024-12-30,9.084710654997867,13.873597108012351,5.938341158298272,9.81844667061509,,,false,716.0,704.35
CARRARO-2024-12-30,Carraro India Limited,mainboard,668.0,704.0,,,,2024-12-20,2024-12-24,2024-12-30,2.2104985551160117,0.6009593546159856,0.711387957463591,1.1160419772707475,,,false,651.0,636.2
SENORES-2024-12-30,Senores Pharmaceuticals Limited,mainboard,372.0,391.0,,,,2024-12-20,2024-12-24,2024-12-30,94.65657656857418,96.29757931340384,90.46010632451089,93.68793584669422,,,false,600.0,557.05
UNIMECH-2024-12-31,Unimech Aerospace and Manufacturing Limited,mainboard,745.0,785.0,,,,2024-12-23,2024-12-26,2024-12-31,317.6286387870772,263.78165612558433,56.73938906388573,175.3122149783122,,,false,1460.0,1376.25
INDOFARM-2025-01-07,Indo Farm Equipment Limited,mainboard,204.0,215.0,,,,2024-12-31,2025-01-02,2025-01-07,242.39546033057852,503.82606280991735,104.92283376623377,229.67999043683588,,,false,256.0,273.69
SGLTL-2025-01-13,Standard Glass Lining Technology Limited,mainboard,133.0,140.0,,,,2025-01-06,2025-01-08,2025-01-13,331.59635308050036,268.5048711984904,64.99281032304248,183.1846436366152,,,false,172.0,163.28
QUADFUTURE-2025-01-14,Quadrant Future Tek Limited,mainboard,275.0,290.0,,,,2025-01-07,2025-01-09,2025-01-14,132.5408011541151,254.71255226581061,246.94323144104803,186.6608080449669,,,false,370.0,444.0
LAXMIDENTL-2025-01-20,Laxmi Dental Limited,mainboard,407.0,428.0,,,,2025-01-13,2025-01-15,2025-01-20,110.37992687818405,147.95457811764246,76.23496605713389,114.41938298873035,,,false,542.0,550.55
AGARWALEYE-2025-02-04,Dr. Agarwal's Health Care Limited,mainboard,382.0,402.0,,,,2025-01-29,2025-01-31,2025-02-04,4.63946222932393,0.3955507190478814,0.41483141199560036,1.554723173553304,,,false,402.0,401.65
PROTEAN-2025-02-06,Protean eGov Technologies Limited,mainboard,752.0,792.0,,,,2023-11-06,2023-11-08,2025-02-06,46.93704850190366,31.621519615957624,8.928727031948354,23.85759471989403,,,false,1535.0,1469.7
AJAXENGG-2025-02-17,Ajax Engineering Limited,mainboard,599.0,629.0,,,,2025-02-10,2025-02-12,2025-02-17,14.413356217197721,6.465599416295633,1.9278969231151903,6.446075642277521,,,false,576.0,595.4
HEXT-2025-02-19,Hexaware Technologies Limited,mainboard,674.0,708.0,,,,2025-02-12,2025-02-14,2025-02-19,9.092835368220564,0.20489413244862748,0.1059387893710446,2.656268397241256,,,false,745.5,762.55
QPOWER-2025-02-24,Quality Power Electrical Equipments Limited,mainboard,401.0,425.0,,,,2025-02-14,2025-02-18,2025-02-24,1.0286363831338738,1.4504182215931025,1.8315660790117103,1.2896550110550882,,,false,430.0,387.9
ATHERENERG-2025-05-06,Ather Energy Limited,mainboard,304.0,321.0,,,,2025-04-28,2025-04-30,2025-05-06,1.6959883968683906,0.6593306513217361,1.7786257056091956,1.4343986750409834,,,false,328.0,302.3
BELRISE-2025-05-28,Belrise Industries Limited,mainboard,85.0,90.0,,,,2025-05-21,2025-05-23,2025-05-28,108.34779643923137,38.329685396950126,4.2657239381641885,41.30287908158703,,,false,100.0,97.41
THELEELA-2025-06-02,Schloss Bangalore Limited,mainboard,413.0,435.0,,,,2025-05-26,2025-05-28,2025-06-02,7.460090610626002,1.022423462050884,0.8276074224834375,4.498457235801912,,,false,406.0,435.55
OSWALPUMPS-2025-06-20,Oswal Pumps Limited,mainboard,584.0,614.0,,,,2025-06-13,2025-06-17,2025-06-20,88.07571191226462,36.695929315367586,3.603123796885874,34.41950190526356,,,false,634.0,625.35
ARISINFRA-2025-06-25,Arisinfra Solutions Limited,mainboard,210.0,222.0,,,,2025-06-18,2025-06-20,2025-06-25,1.4223223595736412,3.1448981124504067,5.590054845928673,2.6498851020615293,,,false,205.0,174.38
ELLEN-2025-07-01,Ellenbarrie Industrial Gases Limited,mainboard,380.0,400.0,,,,2025-06-24,2025-06-26,2025-07-01,64.23074266099502,15.205645930589817,2.1444958179210722,22.19102536550607,,,false,486.0,534.6
KALPATARU-2025-07-01,Kalpataru Limited,mainboard,387.0,414.0,,,,2025-06-24,2025-06-26,2025-07-01,3.115397834806249,1.306698625606073,1.2948504969094818,2.2593976233604813,,,false,414.0,432.95
SAMBHV-2025-07-02,Sambhv Steel Tubes Limited,mainboard,77.0,82.0,,,,2025-06-25,2025-06-27,2025-07-02,62.31513903192585,31.819454693867574,7.99220008924428,28.45688457325413,,,false,110.0,97.59
HDBFS-2025-07-02,HDB Financial Services Limited,mainboard,700.0,740.0,,,,2025-06-25,2025-06-27,2025-07-02,55.4665087230569,9.985203799522662,1.4097816562778271,16.687509484517186,,,false,835.0,840.95
CRIZAC-2025-07-09,CRIZAC LIMITED,mainboard,233.0,245.0,,,,2025-07-02,2025-07-04,2025-07-09,134.34754583903248,76.15428536646291,10.24145333168711,59.82451167049433,,,false,281.05,307.63
TRAVELFOOD-2025-07-14,Travel Food Services Limited,mainboard,1045.0,1100.0,,,,2025-07-07,2025-07-09,2025-07-14,7.695692908160661,1.5834373446810412,0.6922048929809991,2.8805055632505026,,,false,1125.0,1074.8
SMARTWORKS-2025-07-17,Smartworks Coworking Spaces Limited,mainboard,387.0,407.0,,,,2025-07-10,2025-07-14,2025-07-17,24.407045672903084,22.779224375606894,3.531770007517092,13.450455054630782,,,false,435.0,445.05
ANTHEM-2025-07-21,Anthem Biosciences Limited,mainboard,540.0,570.0,,,,2025-07-14,2025-07-16,2025-07-21,182.65178684321256,42.355959662142645,5.641972418949378,63.86386595968721,,,false,723.05,730.35
EBGNG-2025-07-30,GNG Electronics Limited,mainboard,225.0,237.0,,,,2025-07-23,2025-07-25,2025-07-30,266.21137982311967,227.67238134218297,46.84209558715014,147.92923002367246,,,false,355.0,333.39
INDIQUBE-2025-07-30,Indiqube Spaces Limited,mainboard,225.0,237.0,,,,2025-07-23,2025-07-25,2025-07-30,14.352411392096537,8.27468364705564,12.89775012852543,12.406216696839664,,,false,216.0,217.97
BRIGHOTEL-2025-07-31,Brigade Hotel Ventures Limited,mainboard,85.0,90.0,,,,2025-07-24,2025-07-28,2025-07-31,5.424247831898468,1.9154081795316178,6.403740697345838,4.483233314099955,,,false,81.1,85.32
SHANTIGOLD-2025-08-01,Shanti Gold International Limited,mainboard,189.0,199.0,,,,2025-07-25,2025-07-29,2025-08-01,117.32808355437666,151.48355990274095,30.374194770746495,81.17016980863964,,,false,227.55,229.38
LAXMIINDIA-2025-08-05,Laxmi India Finance Limited,mainboard,150.0,158.0,,,,2025-07-29,2025-07-31,2025-08-05,1.2983714726984956,1.842362882899923,2.2192887876922724,1.871023448096389,,,false,137.52,134.11
CPPLUS-2025-08-05,Aditya Infotech Limited,mainboard,640.0,675.0,,,,2025-07-29,2025-07-31,2025-08-05,133.21245411643483,71.99642707823631,50.86839931667354,100.68798251993829,,,false,1015.0,1082.65
LOTUSDEV-2025-08-06,Sri Lotus Developers and Realty Limited,mainboard,140.0,150.0,,,,2025-07-30,2025-08-01,2025-08-06,163.90076870634857,57.71169594222123,20.278232911392404,69.1365911112131,,,false,178.0,195.67
MBEL-2025-08-06,M&B Engineering Limited,mainboard,366.0,385.0,,,,2025-07-30,2025-08-01,2025-08-06,36.720134802479535,38.24253154585714,32.54795421157182,36.20206098827869,,,false,385.0,408.65
ALLTIME-2025-08-14,All Time Plastics Limited,mainboard,260.0,275.0,,,,2025-08-07,2025-08-11,2025-08-14,10.148123006688508,13.469594554382772,5.144334049510705,8.343359000794306,,,false,311.3,283.3
JSWCEMENT-2025-08-14,JSW Cement Limited,mainboard,139.0,147.0,,,,2025-08-07,2025-08-11,2025-08-14,15.804498236929787,10.9747197869408,1.8126663021924867,7.773629740757719,,,false,153.5,146.07
BLUESTONE-2025-08-19,BlueStone Jewellery and Lifestyle Limited,mainboard,492.0,517.0,,,,2025-08-11,2025-08-13,2025-08-19,4.283180168317915,0.5518254862543154,1.348494333738922,2.70202025248115,,,false,510.0,546.0
REGAAL-2025-08-20,Regaal Resources Limited,mainboard,96.0,102.0,,,,2025-08-12,2025-08-14,2025-08-20,190.9680074881198,356.726571625146,57.74768053431712,159.8775363262955,,,false,141.0,131.58
GEMAROMA-2025-08-26,Gem Aromatics Limited,mainboard,309.0,325.0,,,,2025-08-19,2025-08-21,2025-08-26,55.2795200557496,45.05978352706382,10.307136224655808,30.27031423798115,,,false,333.1,319.05
SHREEJISPG-2025-08-26,Shreeji Shipping Global Limited,mainboard,240.0,252.0,,,,2025-08-19,2025-08-21,2025-08-26,110.41475088967971,72.70398576512456,21.94029486527707,58.09664463650229,,,false,270.0,255.1
VIKRAMSOLR-2025-08-26,Vikram Solar Limited,mainboard,315.0,332.0,,,,2025-08-19,2025-08-21,2025-08-26,142.78681150878825,50.89960012853048,7.652122489312598,54.63112485987613,,,false,338.0,356.4
MEIL-2025-08-28,Mangal Electrical Industries Limited,mainboard,533.0,561.0,,,,2025-08-20,2025-08-22,2025-08-28,10.541090172590117,18.790609254297756,4.8351743404696945,9.455890305923838,,,false,556.0,535.35
VIKRAN-2025-09-03,Vikran Engineering Limited,mainboard,92.0,97.0,,,,2025-08-26,2025-08-29,2025-09-03,19.45147095135631,58.58211341963855,10.967224845421606,23.594485570163723,,,false,99.0,95.71
URBANCO-2025-09-17,Urban Company Limited,mainboard,98.0,103.0,,,,2025-09-10,2025-09-12,2025-09-17,140.20155823872696,74.04336952392606,39.249317382840545,103.62716861913458,,,false,162.25,166.83
SHRINGARMS-2025-09-17,Shringar House of Mangalsutra Limited,mainboard,155.0,165.0,,,,2025-09-10,2025-09-12,2025-09-17,101.40974258649094,82.58468698517298,27.217988938573782,60.29123589562764,,,false,188.5,184.88
EUROPRATIK-2025-09-23,Euro Pratik Sales Limited,mainboard,235.0,247.0,,,,2025-09-16,2025-09-18,2025-09-23,1.0452742734382467,1.9202813011221542,1.2261616490535099,1.335207754214495,,,false,272.1,248.38
IVALUE-2025-09-25,Ivalue Infosolutions Limited,mainboard,284.0,299.0,,,,2025-09-18,2025-09-22,2025-09-25,3.1758032462847456,1.2638019043390527,1.2763019627861647,1.8163380312613782,,,false,284.95,281.85
GKENERGY-2025-09-26,GK Energy Limited,mainboard,145.0,153.0,,,,2025-09-19,2025-09-23,2025-09-26,186.2873341768818,122.72507131500015,20.79167380138718,89.61698733699211,,,false,171.0,167.74
GANESHCP-2025-09-29,Ganesh Consumer Products Limited,mainboard,306.0,322.0,,,,2025-09-22,2025-09-24,2025-09-29,4.177422019879565,4.337370922213885,1.146266889218974,2.6708221558066065,,,false,296.05,294.3
ATLANTAELE-2025-09-29,Atlanta Electricals Limited,mainboard,718.0,754.0,,,,2025-09-22,2025-09-24,2025-09-29,194.92103467111028,54.20498781538955,10.419322118454232,70.62660399523494,,,false,857.0,823.35
STYL-2025-09-30,Seshaasai Technologies Limited,mainboard,402.0,423.0,,,,2025-09-23,2025-09-25,2025-09-30,189.62863177916444,49.88656003853346,9.165936044794577,68.1327843673629,,,false,432.0,411.45
